tmp_free,cold_start,agent_memory_avg,function_error,billed_mb_ms,total_network,billed_duration,init_duration,fd_use,tmp_max,used_memory_max,shutdown,agent_memory_max,total_memory,request_id,memory_size,cpu_system_time,insights_duration,version,duration,memory_used,rx_bytes,insight_init_duration,shutdown_reason,tmp_used,tx_bytes,function_name,cpu_user_time,threads_max,fd_max,memory_utilisation,payload
538320896,False,10,,28940800,17154,13300,,21,550461440,1858,0,10,2176,99d0d6af-2fdf-423e-a15a-4a7af2eb9652,,490,13299,RAM2176,,,7755,0,0,12140544,9399,workbench-matmul,14030,10,1024,85,{'n': 6710}
538320896,False,10,,1696768,15424,1657,,22,550461440,613,0,10,1024,95c48ef1-168f-4467-a298-7ee53791c23d,,90,1656,RAM1024,,,7599,0,0,12140544,7825,workbench-matmul,850,10,1024,59,{'n': 2410}
538320896,False,10,,19584,3550,9,,21,550461440,154,0,10,2176,564d3650-c7fa-44b5-a681-53ec4302582a,,0,8,RAM2176,,,327,0,0,12140544,3223,workbench-matmul,10,10,1024,7,{'n': 410}
538320896,False,10,,2210816,0,1016,,21,550461440,676,0,10,2176,38fdbeb9-99b9-4cb6-b6fb-eac18657cb9f,,70,1015,RAM2176,,,0,0,0,12140544,0,workbench-matmul,1140,9,1024,31,{'n': 2710}
538320896,False,10,,12274816,4034,5641,,22,550461440,1159,0,10,2176,65fa1446-d7d1-4a0a-98f3-dcfd3b3232b7,,330,5640,RAM2176,,,718,0,0,12140544,3316,workbench-matmul,6520,10,1024,53,{'n': 4910}
538320896,False,8,,4639232,300,9061,,21,550461440,513,1,9,512,e4a357c1-c6f1-4cc7-be87-9f4772de25ee,,730,9060,RAM512,,,222,0,failure,12140544,78,workbench-matmul,460,9,1024,100,{'n': 9110}
538324992,True,9,,8347392,84,7246,,22,550461440,527,0,9,1152,a83e948e-cce5-42ea-935f-2ec425ec7b7b,,520,7245,RAM1152,,,42,1287,0,12136448,42,workbench-matmul,4250,9,1024,45,{'n': 4210}
538320896,False,10,,89878272,15848,31917,,21,550461440,2298,0,10,2816,9bce76f1-cf4d-4e62-8ea2-d4485ff37ccb,,1600,31916,RAM2816,,,7863,0,0,12140544,7985,workbench-matmul,48070,10,1024,81,{'n': 9710}
538320896,False,9,,2194944,384,4287,,21,550461440,105,0,10,512,03ea60e9-73a0-4e32-a35f-f9d44ef8b0f8,,0,4286,RAM512,,,264,0,0,12140544,120,workbench-matmul,20,9,1024,20,{'n': 9510}
538320896,False,10,,4225536,15582,2751,,21,550461440,1536,1,10,1536,1b5b834e-f0a3-4fa4-b38a-4dd66717e0aa,,870,2750,RAM1536,,,7665,0,failure,12140544,7917,workbench-matmul,1030,10,1024,100,{'n': 8410}
538320896,False,11,,18037888,16066,6127,,21,550461440,1995,0,11,2944,0a9654f0-f90e-4086-8c7c-7849c9d3fe96,,400,6126,RAM2944,,,8025,0,0,12140544,8041,workbench-matmul,9390,10,1024,67,{'n': 5610}
538320896,False,10,,768,3165,3,,21,550461440,255,0,10,256,7afcc6a8-f545-41b3-b593-4110df78ba5f,,10,2,RAM256,,,0,0,0,12140544,3165,workbench-matmul,10,11,1024,99,{'n': 6810}
538320896,False,11,,13975936,4028,8399,,21,550461440,721,0,11,1664,df4c2a7b-7be6-487b-b714-78658d6bcf82,,460,8398,RAM1664,,,718,0,0,12140544,3310,workbench-matmul,7430,11,1024,43,{'n': 5110}
538320896,False,10,,1094528,30740,503,,22,550461440,223,0,10,2176,209412ba-2945-4f36-8f56-f12919a1ef08,,50,502,RAM2176,,,16207,0,0,12140544,14533,workbench-matmul,510,11,1024,10,{'n': 2110}
538320896,False,11,,10635264,27574,6924,,22,550461440,1316,0,11,1536,d1037795-609e-4ef1-a619-c91ca1effa1c,,240,6923,RAM1536,,,16107,0,0,12140544,11467,workbench-matmul,5830,10,1024,85,{'n': 4710}
538320896,False,10,,152064,0,108,,22,550461440,263,0,10,1408,b8676259-3ae2-400e-b971-a91491a3e6a7,,20,107,RAM1408,,,0,0,0,12140544,0,workbench-matmul,70,10,1024,18,{'n': 1010}
538320896,False,10,,6199296,300,6054,,21,550461440,378,0,10,1024,a7ac23ff-c01a-41c7-9073-41096e55064d,,120,6053,RAM1024,,,222,0,0,12140544,78,workbench-matmul,2000,9,1024,36,{'n': 3410}
538320896,False,9,,3446400,384,8975,,21,550461440,384,1,9,384,b96e751b-fcbf-471c-bce3-3de4ffa01872,,180,8974,RAM384,,,264,0,failure,12140544,120,workbench-matmul,310,9,1024,100,{'n': 6310}
538324992,False,9,,751104,0,326,,22,550461440,192,0,9,2304,1f7257f4-8414-4efe-87b3-4b8cdd3e3898,,70,325,RAM2304,,,0,0,0,12136448,0,workbench-matmul,300,10,1024,8,{'n': 1810}
538320896,False,10,,1286528,84,529,,21,550461440,344,0,10,2432,c707cc11-f5c4-444d-ad11-6eddc810ebba,,70,528,RAM2432,,,42,0,0,12140544,42,workbench-matmul,620,10,1024,14,{'n': 2210}
538320896,False,9,,15747840,300,8202,,21,550461440,717,0,9,1920,78847320-9538-40de-ae2f-777174dcd1f9,,240,8201,RAM1920,,,222,0,0,12140544,78,workbench-matmul,7190,9,1024,37,{'n': 5110}
538320896,False,10,,17713920,18500,9226,,21,550461440,860,0,10,1920,bae4e6c6-bae0-4fc8-8492-4a86e808373d,,770,9225,RAM1920,,,7905,0,0,12140544,10595,workbench-matmul,8350,11,1024,44,{'n': 5610}
538320896,False,10,,2038400,3732,1225,,22,550461440,275,0,10,1664,1294cb45-f96b-4f9a-b2a6-79a1053b0406,,90,1224,RAM1664,,,496,0,0,12140544,3236,workbench-matmul,1050,10,1024,16,{'n': 2610}
538320896,False,11,,2957184,15728,2567,,21,550461440,677,0,11,1152,5504725f-8dd1-46c7-b38d-f4ecbfb36800,,110,2566,RAM1152,,,7833,0,0,12140544,7895,workbench-matmul,1570,10,1024,58,{'n': 3010}
538320896,False,11,,26467392,15828,8799,,21,550461440,2293,0,11,3008,e6c3c044-0f18-411b-8534-abeecdccbe7f,3008,590,8798,RAM3008,8799,2293,7941,0,0,12140544,7887,workbench-matmul,13910,10,1024,76,{'n': 6410}
538320896,False,10,,5963520,3732,3106,,21,550461440,723,0,10,1920,efc69dbc-2086-4b9c-bcc0-02174fba62d7,,160,3105,RAM1920,,,496,0,0,12140544,3236,workbench-matmul,3130,10,1024,37,{'n': 3810}
538320896,False,10,,59823104,15548,21244,,21,550461440,2208,0,10,2816,4433ee4f-a1c2-46a8-adb1-c796d2e7976b,,650,21243,RAM2816,,,7713,0,0,12140544,7835,workbench-matmul,32250,10,1024,78,{'n': 8510}
538320896,False,10,,10897536,4118,6549,,22,550461440,635,0,11,1664,af1770a5-aa12-42c0-bded-826bc30a5f4b,,350,6548,RAM1664,,,760,0,0,12140544,3358,workbench-matmul,5790,10,1024,38,{'n': 4710}
538320896,False,10,,10970176,3727,3647,,22,550461440,609,0,10,3008,3a49b990-d269-4638-aaef-76350feaba9d,,510,3646,RAM3008,,,496,0,0,12140544,3231,workbench-matmul,5370,10,1024,20,{'n': 4610}
538320896,False,10,,5177600,300,8090,,21,550461440,640,1,10,640,279f9942-f129-472d-9886-0b3c2f610732,,980,8089,RAM640,,,222,0,failure,12140544,78,workbench-matmul,580,10,1024,100,{'n': 6510}
538324992,True,8,,421120,84,329,,22,550461440,159,0,9,1280,8210e5d3-f480-4627-817b-0a7a9f0367d7,,120,328,RAM1280,,,42,1276,0,12136448,42,workbench-matmul,200,10,1024,12,{'n': 1410}
538324992,True,9,,1777152,84,2314,,22,550461440,250,0,9,768,5ac6d19d-c9b1-4d3a-999a-ca135aacf80f,,200,2313,RAM768,,,42,1265,0,12136448,42,workbench-matmul,850,11,1024,32,{'n': 2410}
538320896,False,10,,8960,0,7,,21,550461440,528,0,10,1280,db18132e-0857-4e3e-8b24-dd3b5ccc6253,,0,6,RAM1280,,,0,0,0,12140544,0,workbench-matmul,20,10,1024,41,{'n': 310}
538320896,False,11,,6369792,18476,2262,,21,550461440,635,0,11,2816,32e4c0f2-0926-4e34-a00c-5d3f4bef4303,,140,2261,RAM2816,,,7917,0,0,12140544,10559,workbench-matmul,3340,10,1024,22,{'n': 3910}
,,,,,,,,,,,,,,1584b54b-9635-4ddc-b04f-bd6b7a86e445,,,,,,,,,,,,,,,,,{'n': 8410}
538320896,False,10,,6648576,0,4722,,21,550461440,1408,1,10,1408,fb26aacf-28d9-412f-aa89-8590d2011a67,,820,4721,RAM1408,,,0,0,failure,12140544,0,workbench-matmul,1310,9,1024,100,{'n': 9610}
538320896,False,11,,47842240,15938,15905,,21,550461440,2297,0,11,3008,a1aa9639-845a-41f7-a858-c8963b077c56,3008,790,15904,RAM3008,15905,2297,7905,0,0,12140544,8033,workbench-matmul,25480,10,1024,76,{'n': 7810}
538320896,False,10,,3555840,300,9260,,21,550461440,384,1,10,384,1f97bbe9-d8b4-47c8-bea8-9210def22f87,,190,9259,RAM384,,,222,0,failure,12140544,78,workbench-matmul,310,9,1024,100,{'n': 7710}
538320896,False,2,,52076544,4118,33904,,22,550461440,1536,0,10,1536,4f7c3b81-0326-4102-983a-338d7c9c3c68,,1470,33903,RAM1536,,,760,0,0,12140544,3358,workbench-matmul,28050,10,1024,100,{'n': 8010}
538320896,False,10,,9702144,15754,4211,,21,550461440,694,0,10,2304,f77941de-aab3-4bfb-80b7-abaffb695513,,230,4210,RAM2304,,,7821,0,0,12140544,7933,workbench-matmul,5090,10,1024,30,{'n': 4510}
538320896,False,10,,1862784,15720,4851,,21,550461440,384,1,10,384,9d82538d-653c-4d3a-b0d9-18a1c67e1d16,,520,4850,RAM384,,,7737,0,failure,12140544,7983,workbench-matmul,360,9,1024,100,{'n': 8310}
538320896,False,10,,3308032,15358,1988,,22,550461440,676,0,10,1664,fa6a1146-2e49-4210-866a-4aeecba37c5e,,90,1987,RAM1664,,,7545,0,0,12140544,7813,workbench-matmul,1600,10,1024,40,{'n': 3210}
538320896,False,11,,11775744,15956,5111,,21,550461440,2076,0,11,2304,76ad491f-1e20-4ccb-a432-6f8dcb85bbc2,,230,5110,RAM2304,,,7875,0,0,12140544,8081,workbench-matmul,5630,10,1024,90,{'n': 5010}
538320896,False,10,,19617792,15814,12772,,21,550461440,1255,0,10,1536,9c2ef9fb-b1a4-4c14-a2de-7dd98cb6439f,,170,12771,RAM1536,,,7875,0,0,12140544,7939,workbench-matmul,9910,10,1024,81,{'n': 5910}
538320896,False,10,,35967360,468,21615,,21,550461440,1249,0,10,1664,3c396946-7d27-48e5-93d2-a4455adf33aa,,590,21614,RAM1664,,,306,0,0,12140544,162,workbench-matmul,18560,9,1024,75,{'n': 7010}
538320896,False,11,,1131520,0,442,,21,550461440,739,0,11,2560,defa851e-07a1-4254-9994-7db9c0eb413d,,40,441,RAM2560,,,0,0,0,12140544,0,workbench-matmul,590,10,1024,28,{'n': 2110}
538320896,False,10,,725760,4285,270,,22,550461440,220,0,10,2688,1aba4678-f63e-4942-918c-088f19aed197,,20,269,RAM2688,,,926,0,0,12140544,3359,workbench-matmul,360,10,1024,8,{'n': 1810}
538320896,False,11,,81298560,15826,27615,,21,550461440,2167,0,11,2944,0e13348c-4931-46f9-b4e5-4df9b4ebe35a,2944,850,27614,RAM2944,27615,2167,7875,0,0,12140544,7951,workbench-matmul,27470,10,1024,73,{'n': 8710}
538320896,False,10,,5086080,27386,2649,,22,550461440,1920,1,10,1920,b8271429-ae91-4f2f-a5fb-6a0d5ab28963,,930,2648,RAM1920,,,15909,0,failure,12140544,11477,workbench-matmul,1160,9,1024,100,{'n': 9410}
538320896,False,10,,5447808,0,4729,,21,550461440,1152,1,10,1152,f4f4a687-2e38-4c38-9fbd-f3603f1389ef,,530,4728,RAM1152,,,0,0,failure,12140544,0,workbench-matmul,1020,9,1024,100,{'n': 8610}
538320896,False,11,,13030656,15310,4332,,22,550461440,875,0,11,3008,b9eef6e6-1c18-4175-86a6-099c18b09309,,250,4331,RAM3008,,,7425,0,0,12140544,7885,workbench-matmul,6260,10,1024,29,{'n': 5110}
538320896,False,10,,391040,27230,130,,22,550461440,143,0,11,3008,dfa19cc4-a08f-4cc3-a9f8-664de64072dc,,80,129,RAM3008,,,15885,0,0,12140544,11345,workbench-matmul,90,10,1024,4,{'n': 1110}
538324992,True,9,,872960,84,310,,22,550461440,194,0,9,2816,670e314b-989e-4d55-a351-fa5f70a978fb,,130,309,RAM2816,,,42,1210,0,12136448,42,workbench-matmul,380,10,1024,6,{'n': 1810}
538320896,False,11,,26644992,23542,10956,,21,550461440,1425,0,11,2432,d6adc210-b5de-416f-add1-c3a63d11c0b7,,650,10955,RAM2432,,,7821,0,0,12140544,15721,workbench-matmul,14170,10,1024,58,{'n': 6410}
538320896,False,10,,1070976,15404,2789,,21,550461440,384,1,10,384,b9755195-45f6-45b4-8fe6-3cd919339aed,,120,2788,RAM384,,,7611,0,failure,12140544,7793,workbench-matmul,230,9,1024,100,{'n': 3810}
538320896,False,10,,4836352,15516,4723,,21,550461440,1025,1,11,1024,a271597c-e9f4-4634-a30f-006da3696b4f,,1640,4722,RAM1024,,,7623,0,failure,12140544,7893,workbench-matmul,860,10,1024,100,{'n': 7710}
538320896,False,10,,3959680,0,6187,,21,550461440,640,1,10,640,e81c6419-08e4-4036-a9fc-4bafafeeb1cc,,230,6186,RAM640,,,0,0,failure,12140544,0,workbench-matmul,570,9,1024,100,{'n': 6310}
538324992,True,8,,36608,84,26,,22,550461440,114,0,9,1408,2dbdef06-0836-4bfb-bd57-398106ccfc1d,,50,25,RAM1408,,,42,1283,0,12136448,42,workbench-matmul,10,10,1024,8,{'n': 210}
538320896,False,10,,32498432,15888,10804,,21,550461440,1647,0,10,3008,0a61fe9b-e1e5-4158-8415-82015f5282e2,,610,10803,RAM3008,,,7875,0,0,12140544,8013,workbench-matmul,17180,10,1024,54,{'n': 6810}
538320896,False,9,,4096,186,4,,22,550461440,125,0,9,1024,aca1831f-aea8-4af2-b330-1d9c4d1854ef,,10,3,RAM1024,,,0,0,0,12140544,186,workbench-matmul,0,10,1024,12,{'n': 110}
538320896,False,11,,3494656,4116,1241,,21,550461440,548,0,11,2816,2feec6e7-c526-4bad-b8dc-16ac93420030,,100,1240,RAM2816,,,760,0,0,12140544,3356,workbench-matmul,1700,10,1024,19,{'n': 3110}
538320896,False,10,,3712000,384,7250,,21,550461440,512,1,11,512,fee83164-e554-4744-b1fb-d3cca4812567,,190,7249,RAM512,,,264,0,failure,12140544,120,workbench-matmul,430,9,1024,100,{'n': 8310}
538320896,False,11,,5120,0,2,,21,550461440,647,0,11,2560,08d535bc-2fd4-4741-9931-0d7bf7ab0d41,,10,1,RAM2560,,,0,0,0,12140544,0,workbench-matmul,10,10,1024,25,{'n': 10}
,,,,,,,,,,,,,,60c34c36-57cf-4731-8c2d-4df22fbc2680,,,,,,,,,,,,,,,,,{'n': 3510}
538320896,False,10,,4935168,0,5508,,21,550461440,896,1,10,896,6287771e-e14f-45c1-9042-24177fe5c521,,430,5507,RAM896,,,0,0,failure,12140544,0,workbench-matmul,790,9,1024,100,{'n': 9810}
538320896,False,10,,5389440,300,2807,,21,550461440,420,0,10,1920,bec10f39-2ef7-4557-8e20-94389bef5c7f,,270,2806,RAM1920,,,222,0,0,12140544,78,workbench-matmul,2700,10,1024,21,{'n': 3610}
538320896,False,10,,1824768,15300,4752,,21,550461440,384,1,10,384,f75bce78-c63c-4e88-8c9a-6dfa379bcef7,,530,4751,RAM384,,,7491,0,failure,12140544,7809,workbench-matmul,260,10,1024,100,{'n': 4110}
538320896,False,10,,1299456,18038,432,,21,550461440,542,0,10,3008,d5895ff3-f193-4506-b798-4222c6b09082,,50,431,RAM3008,,,7677,0,0,12140544,10361,workbench-matmul,630,11,1024,18,{'n': 2210}
538320896,False,10,,1877760,15174,2934,,21,550461440,640,1,10,640,99e28c12-6129-47be-a875-ebd5315737a9,,230,2933,RAM640,,,7491,0,failure,12140544,7683,workbench-matmul,550,10,1024,100,{'n': 7510}
538320896,False,10,,2441728,114833,1004,,21,550461440,334,0,10,2432,c020e553-18f2-473d-97df-91f41fc0fffe,,180,1003,RAM2432,,,69490,0,0,12140544,45343,workbench-matmul,1150,10,1024,13,{'n': 2710}
538320896,False,10,,176384,49056,106,,22,550461440,152,0,10,1664,ac81f491-cc7f-45e5-99bd-d9d79a16af33,,20,105,RAM1664,,,31853,0,0,12140544,17203,workbench-matmul,80,10,1024,9,{'n': 1010}
538320896,False,10,,3952256,15436,2807,,21,550461440,1408,1,11,1408,cfbaa9e1-00c4-4875-b703-ab42e8d47ca4,,840,2806,RAM1408,,,7611,0,failure,12140544,7825,workbench-matmul,920,10,1024,100,{'n': 7810}
538324992,True,9,,438912,84,381,,22,550461440,160,0,9,1152,552e3d27-5cc3-41b2-a67a-c8cae6b1e907,,100,380,RAM1152,,,42,1273,0,12136448,42,workbench-matmul,210,10,1024,13,{'n': 1410}
538320896,False,10,,108544,562,106,,22,550461440,455,0,10,1024,3b58e98f-342b-4dce-8428-35690345cc6d,,0,105,RAM1024,,,430,0,0,12140544,132,workbench-matmul,50,10,1024,44,{'n': 910}
538320896,False,8,,3336576,300,8689,,21,550461440,384,1,9,384,3115ac51-68e6-486b-a6b7-4c82d8cb14d2,,120,8688,RAM384,,,222,0,failure,12140544,78,workbench-matmul,260,9,1024,100,{'n': 5410}
538320896,False,10,,1559168,50330,937,,22,550461440,243,0,10,1664,0ad5d678-2e9c-49d9-b0d9-bf32744c1aca,,140,936,RAM1664,,,31032,0,0,12140544,19298,workbench-matmul,730,10,1024,14,{'n': 2310}
538320896,False,11,,8563968,23078,4779,,21,550461440,552,0,11,1792,2efb81e6-5901-41ec-aa91-79fb630b2919,,310,4778,RAM1792,,,7545,0,0,12140544,15533,workbench-matmul,4510,10,1024,30,{'n': 4310}
538320896,False,10,,13268480,4024,10366,,21,550461440,755,0,10,1280,36cb8bc4-365a-4874-bd9b-7bb5ec289f87,,470,10365,RAM1280,,,718,0,0,12140544,3306,workbench-matmul,6340,10,1024,58,{'n': 5110}
538320896,False,10,,10011904,15686,11174,,21,550461440,601,0,10,896,5e4a51b7-097d-44b4-93d9-1d96547db488,,170,11173,RAM896,,,7821,0,0,12140544,7865,workbench-matmul,4910,10,1024,67,{'n': 4610}
538320896,False,10,,1358080,26976,1061,,22,550461440,233,0,10,1280,687f1251-4ce8-434d-8f82-774303e11ece,,90,1060,RAM1280,,,15827,0,0,12140544,11149,workbench-matmul,660,10,1024,18,{'n': 2210}
538320896,False,10,,1152,288,9,,21,550461440,105,0,10,128,716acf2f-74b5-474c-a656-a6976441cd56,,0,8,RAM128,,,156,0,0,12140544,132,workbench-matmul,0,10,1024,82,{'n': 7610}
538320896,False,10,,4480,4529,35,,21,550461440,126,0,10,128,fbde473b-f6c6-4181-bd9f-add86c4e6e49,,0,34,RAM128,,,570,0,0,12140544,3959,workbench-matmul,10,10,1024,98,{'n': 6510}
538320896,False,10,,2005120,5328,1205,,22,550461440,495,0,10,1664,8e6a134c-1d77-48d2-bab7-6808ea8c6114,,70,1204,RAM1664,,,718,0,0,12140544,4610,workbench-matmul,1050,10,1024,29,{'n': 2610}
538320896,False,11,,35670144,15620,14667,,21,550461440,2040,0,11,2432,8ea80d69-0b0f-4dd5-ab78-f74288b91430,,630,14666,RAM2432,,,7779,0,0,12140544,7841,workbench-matmul,19150,9,1024,83,{'n': 7110}
538324992,True,8,,23040,84,10,,22,550461440,110,0,9,2304,621fe635-8c6f-478e-a440-ac3dc5a7ebf0,,70,9,RAM2304,,,42,1073,0,12136448,42,workbench-matmul,20,10,1024,4,{'n': 10}
538324992,True,8,,23040,84,20,,26,550461440,115,0,9,1152,eb958015-c9db-4a75-96d6-8bb6199b6b4c,,50,19,RAM1152,,,42,1241,0,12136448,42,workbench-matmul,10,10,1024,9,{'n': 210}
538320896,False,9,,1949568,15470,5077,,21,550461440,384,1,10,384,39b59e93-a7e6-4c2c-b7f0-4f6ba70ad685,,550,5076,RAM384,,,7623,0,failure,12140544,7847,workbench-matmul,370,10,1024,100,{'n': 8310}
538320896,False,10,,92889216,15840,34557,,21,550461440,2340,0,10,2688,7398eefb-faa6-4079-ad18-01fc7903de64,,1700,34556,RAM2688,,,7917,0,0,12140544,7923,workbench-matmul,49850,10,1024,87,{'n': 9810}
538320896,False,10,,4439552,3732,1508,,21,550461440,761,0,10,2944,4f3d648f-c400-49a0-9018-80a81aa443d7,,130,1507,RAM2944,,,496,0,0,12140544,3236,workbench-matmul,2230,10,1024,25,{'n': 3410}
538320896,False,11,,1653760,18078,646,,21,550461440,452,0,11,2560,7c0e1b1b-a8b2-4d63-add6-94c807ba354d,,50,645,RAM2560,,,7611,0,0,12140544,10467,workbench-matmul,850,10,1024,17,{'n': 2410}
538320896,False,10,,30157056,15684,13089,,21,550461440,1952,0,10,2304,4566dc04-799a-4bcc-8714-01974ccb5ddc,,340,13088,RAM2304,,,7713,0,0,12140544,7971,workbench-matmul,14640,10,1024,84,{'n': 6810}
538320896,False,9,,2759680,0,4312,,21,550461440,178,0,9,640,f50a5982-8bf0-423a-bf81-fc7b619cb0ce,,20,4311,RAM640,,,0,0,0,12140544,0,workbench-matmul,320,9,1024,27,{'n': 1710}
538320896,False,11,,60393856,4115,24833,,21,550461440,1833,0,11,2432,e97fb999-2cfa-4b73-8220-3f3ec0b19900,,1230,24832,RAM2432,,,760,0,0,12140544,3355,workbench-matmul,29050,10,1024,75,{'n': 8610}
538320896,False,8,,734208,15404,5736,,21,550461440,128,1,10,128,b35e161a-2731-4cd9-b7f2-76f5b97f9bca,,60,5735,RAM128,,,7615,0,failure,12140544,7789,workbench-matmul,50,10,1024,100,{'n': 4410}
538320896,False,10,,30080,0,10,,20,550461440,611,0,10,3008,a6e63298-414f-4b88-9542-c555cbf4ad01,,10,9,RAM3008,,,0,0,0,12140544,0,workbench-matmul,10,10,1024,20,{'n': 410}
538324992,True,9,,1010688,84,376,,22,550461440,202,0,9,2688,716762ec-9af7-4faa-8ac8-e7d1905f59ea,,140,375,RAM2688,,,42,1210,0,12136448,42,workbench-matmul,430,9,1024,7,{'n': 1910}
538320896,False,10,,627072,628,213,,21,550461440,310,0,10,2944,6a5a96ae-87df-4df0-adfc-f3e28bc818a0,,40,212,RAM2944,,,562,0,0,12140544,66,workbench-matmul,300,10,1024,10,{'n': 1710}
538320896,False,10,,9779200,384,3820,,22,550461440,603,0,10,2560,eca5cf24-25b0-4f14-83ee-45d0f913b344,,300,3819,RAM2560,,,264,0,0,12140544,120,workbench-matmul,5100,10,1024,23,{'n': 4510}
538320896,False,11,,2942976,15366,1437,,21,550461440,530,0,11,2048,a0a7ec58-c24a-4d5d-bf57-6d98be04603d,,70,1436,RAM2048,,,7557,0,0,12140544,7809,workbench-matmul,1540,10,1024,25,{'n': 3010}
538320896,False,11,,9866240,6297,3280,,21,550461440,589,0,11,3008,90227105-0c1b-42d5-97af-57877867b720,,310,3279,RAM3008,,,496,0,0,12140544,5801,workbench-matmul,5000,10,1024,19,{'n': 4510}
538320896,False,10,,6158592,53952,4374,,22,550461440,474,0,10,1408,4269aaea-4907-4f53-a5c6-3f139f0e1ed1,,320,4373,RAM1408,,,31528,0,0,12140544,22424,workbench-matmul,2830,10,1024,33,{'n': 3910}
538320896,False,9,,5012480,300,7832,,21,550461440,640,1,9,640,deb2c2e9-d79a-40ea-9c94-360ae4d3fcad,,860,7831,RAM640,,,222,0,failure,12140544,78,workbench-matmul,500,9,1024,100,{'n': 6610}
538320896,False,10,,26401536,4033,11459,,21,550461440,1097,0,10,2304,32de3d42-37c4-41ba-81ac-db4cd2f7c682,,530,11458,RAM2304,,,718,0,0,12140544,3315,workbench-matmul,12580,10,1024,47,{'n': 6510}
538320896,False,10,,23191680,15774,7710,,22,550461440,2206,0,10,3008,4b1bc974-3406-43ba-a97a-80c19da61f8f,3008,390,7709,RAM3008,7710,2206,7821,0,0,12140544,7953,workbench-matmul,12260,10,1024,73,{'n': 6110}
538320896,False,9,,5632128,0,4889,,21,550461440,1152,1,9,1152,3236d40f-fe2a-48c4-81a7-c8ae5e57436d,,630,4888,RAM1152,,,0,0,failure,12140544,0,workbench-matmul,1040,9,1024,100,{'n': 9110}
538320896,False,10,,20503808,15764,12322,,22,550461440,1664,0,10,1664,c2db2539-5c5d-4c16-935d-5d72ebfcddfa,,340,12321,RAM1664,,,7875,0,0,12140544,7889,workbench-matmul,10150,10,1024,100,{'n': 6010}
538320896,False,10,,39387776,15816,13379,,21,550461440,2310,0,10,2944,cac077cd-e2af-4415-b464-6ea3c181a4ee,,710,13378,RAM2944,,,7845,0,0,12140544,7971,workbench-matmul,20800,10,1024,78,{'n': 7310}
538320896,False,10,,7259136,15244,4726,,21,550461440,1536,1,10,1536,7a8ce69b-cf45-489a-b899-8cfc7bc41f1a,,2410,4725,RAM1536,,,7491,0,failure,12140544,7753,workbench-matmul,1250,10,1024,100,{'n': 9110}
538320896,False,10,,433152,0,188,,21,550461440,256,0,10,2304,a21d8a0e-77d0-4b7c-8209-6f483aad7323,,20,187,RAM2304,,,0,0,0,12140544,0,workbench-matmul,200,10,1024,11,{'n': 1510}
538320896,False,10,,3157376,5014,1451,,21,550461440,342,0,10,2176,17079fea-13ba-4a1b-ada8-d88556562c66,,60,1450,RAM2176,,,496,0,0,12140544,4518,workbench-matmul,1520,10,1024,15,{'n': 3110}
538320896,False,9,,28666880,300,27995,,21,550461440,1024,0,9,1024,0549f679-a809-410f-a774-939f27282ed2,,810,27994,RAM1024,,,222,0,0,12140544,78,workbench-matmul,14170,9,1024,100,{'n': 6310}
538324992,True,8,,67200,0,75,,22,550461440,124,0,9,896,ff095b4b-298b-4bca-bdfe-312a23101564,,20,74,RAM896,,,0,1277,0,12136448,0,workbench-matmul,20,10,1024,13,{'n': 610}
538320896,False,11,,12666240,5401,10995,,21,550461440,677,0,11,1152,bcb4de38-b802-4a81-88d8-2a450f475134,,520,10994,RAM1152,,,760,0,0,12140544,4641,workbench-matmul,6600,10,1024,58,{'n': 4910}
538320896,False,9,,1093120,27216,854,,22,550461440,212,0,10,1280,dce1b52c-d51f-4da2-93f7-dc645ce8e993,,120,853,RAM1280,,,15937,0,0,12140544,11279,workbench-matmul,520,10,1024,16,{'n': 2010}
538320896,False,9,,8448,990,3,,22,550461440,177,0,9,2816,f4bd75dd-0599-4168-80f8-e532be7739ad,,10,2,RAM2816,,,504,0,0,12140544,486,workbench-matmul,0,10,1024,6,{'n': 10}
538320896,False,11,,44904448,15918,18464,,21,550461440,2207,0,11,2432,bc142f18-9ac3-4d01-b0cd-5340a416e60c,2432,630,18463,RAM2432,18464,2207,7929,0,0,12140544,7989,workbench-matmul,21880,10,1024,90,{'n': 7910}
538320896,False,11,,18222464,15384,6058,,22,550461440,1221,0,11,3008,93ef98e5-b32f-42fd-9de3-734971afb52e,3008,330,6057,RAM3008,6058,1221,7623,0,0,12140544,7761,workbench-matmul,9620,10,1024,40,{'n': 5610}
538320896,False,10,,56720640,15764,29542,,21,550461440,1715,0,10,1920,9c2b0961-95ee-44d9-aa28-c929a8dcc53c,,1430,29541,RAM1920,,,7821,0,0,12140544,7943,workbench-matmul,29910,10,1024,89,{'n': 8210}
538320896,False,10,,8726400,26926,4545,,22,550461440,1920,1,10,1920,25f0c3f9-c1ef-4d63-ad85-4b5c49fb207b,,3000,4544,RAM1920,,,15711,0,failure,12140544,11215,workbench-matmul,1020,10,1024,100,{'n': 9110}
538320896,False,11,,77854720,4030,30412,,21,550461440,2038,0,11,2560,93118fea-8b82-47ea-b9a2-ed803c56a450,,2150,30411,RAM2560,,,718,0,0,12140544,3312,workbench-matmul,40920,9,1024,79,{'n': 9110}
