version,total_memory,tmp_max,cpu_user_time,fd_use,tmp_used,rx_bytes,request_id,payload,insights_duration,shutdown,duration,threads_max,init_duration,agent_memory_max,agent_memory_avg,total_network,billed_duration,function_error,cold_start,insight_init_duration,billed_mb_ms,fd_max,memory_used,memory_size,memory_utilisation,shutdown_reason,cpu_system_time,start_time,tmp_free,function_name,tx_bytes,used_memory_max
RAM2048,2048,550461440,50,22,12136448,42,1c1ca0a1-b5e7-4ba1-8778-30e336c0df79,{'n': 710},42,0,43,9,1312,9,8,84,43,,True,1312,88064,1024,128,2048,6,0,70,1722318918761,538324992,workbench-matmul,42,128
RAM2304,2304,550461440,10030,22,12140544,15909,5ed382c1-bb61-41cb-9633-66bad619f2f7,{'n': 5710},8170,0,8171,11,,10,10,27238,8171,,False,0,18825984,1024,2076,2304,90,0,370,1722319070801,538320896,workbench-matmul,11329,2076
RAM2304,2304,550461440,1920,22,12140544,16405,218a9a7f-fb2e-46db-a4fa-4798b4fa8c42,{'n': 3210},1708,0,1709,10,,10,10,30957,1709,,False,0,3937536,1024,355,2304,15,0,250,1722318973676,538320896,workbench-matmul,14552,355
RAM2048,2048,550461440,12970,22,12140544,15975,92194337-383f-4107-a2f4-9dd167d91a59,{'n': 6210},11973,0,11974,10,,11,11,27304,11974,,False,0,24522752,1024,1793,2048,87,0,420,1722319042975,538320896,workbench-matmul,11329,1793
RAM896,896,550461440,840,21,12140544,0,8b480b02-0b79-4540-81c3-e04158069a2b,{'n': 9010},5150,1,5151,10,,10,10,0,5151,Runtime exited with error: signal: killed,False,0,4615296,1024,896,896,100,failure,290,1722318993886,538320896,workbench-matmul,0,896
RAM2944,2944,550461440,43940,21,12140544,7875,07c6ae0b-5789-433c-9124-23fae3972f8e,{'n': 9410},28142,0,28143,10,,11,11,15704,28143,,False,0,82852992,1024,2189,2944,74,0,1840,1722319070574,538320896,workbench-matmul,7829,2189
RAM2944,2944,550461440,240,21,12140544,40299,612e77c5-8c55-4ba1-b31b-d3b6316cd5e2,{'n': 1510},168,0,169,10,,11,11,70908,169,,False,0,497536,1024,266,2944,9,0,20,1722318924635,538320896,workbench-matmul,30609,266
RAM1664,1664,550461440,0,21,12140544,0,5bd34d2a-d5af-4d39-ad4f-a68e73b4a4e2,{'n': 10},2,0,3,10,,10,10,3132,3,,False,0,4992,1024,631,1664,37,0,10,1722318942303,538320896,workbench-matmul,3132,631
RAM2816,2816,550461440,1900,21,12140544,718,26279bbb-e769-4b74-8cf9-7b1a087f8d6e,{'n': 3210},1307,0,1308,10,,10,10,4007,1308,,False,0,3683328,1024,612,2816,21,0,80,1722318975005,538320896,workbench-matmul,3289,612
RAM640,640,550461440,580,21,12140544,222,73b13e06-3655-4f09-aa97-e5017256c8ff,{'n': 8410},8194,1,8195,9,,10,10,300,8195,Runtime exited with error: signal: killed,False,0,5244800,1024,640,640,100,failure,770,1722319056770,538320896,workbench-matmul,78,640
RAM1280,1280,550461440,15490,21,12140544,7941,361da783-5181-4a47-a2a6-de3066a0afb2,{'n': 6510},21993,0,21994,10,,10,10,15830,21994,,False,0,28152320,1024,1090,1280,85,0,420,1722319086351,538320896,workbench-matmul,7889,1090
RAM896,896,550461440,780,21,12140544,0,cb2044cc-4c38-4166-8deb-0819fb141646,{'n': 9910},5284,1,5285,9,,10,10,0,5285,Runtime exited with error: signal: killed,False,0,4735360,1024,896,896,100,failure,330,1722319032468,538320896,workbench-matmul,0,896
RAM1536,1536,550461440,30,22,12136448,42,bc3ac3ab-aaae-49cf-9b4f-5934b53065d3,{'n': 210},22,0,23,10,1280,8,8,84,23,,True,1280,35328,1024,114,1536,7,0,60,1722318917113,538324992,workbench-matmul,42,114
RAM1024,1024,550461440,910,21,12140544,222,bcae3154-d12e-43c2-8501-0f8594f50edb,{'n': 8210},6702,1,6703,9,,9,9,300,6703,Runtime exited with error: signal: killed,False,0,6863872,1024,1025,1024,100,failure,1640,1722319111519,538320896,workbench-matmul,78,1025
RAM640,640,550461440,440,21,12140544,0,f2a0468f-49fc-4f32-9173-a6e4e9917ad1,{'n': 6610},6567,1,6568,10,,10,10,0,6568,Runtime exited with error: signal: killed,False,0,4203520,1024,640,640,100,failure,140,1722319073158,538320896,workbench-matmul,0,640
RAM1664,1664,550461440,11490,22,12140544,7833,3e9e9912-77e3-4853-a8e4-3a5569898564,{'n': 5910},12614,0,12615,10,,11,11,18786,12615,,False,0,20991360,1024,1424,1664,85,0,440,1722319081991,538320896,workbench-matmul,10953,1424
RAM2176,2176,550461440,1510,21,12140544,472,41d54262-958d-437d-b0c6-53c026c0aea2,{'n': 3010},1409,0,1410,10,,10,10,580,1410,,False,0,3068160,1024,343,2176,15,0,160,1722318925341,538320896,workbench-matmul,108,343
RAM2432,2432,550461440,20220,22,12140544,16107,a07ac5c0-0c2c-46c3-9698-619a6cbaf743,{'n': 7710},24065,0,24066,11,,10,10,27570,24066,,False,0,58528512,1024,2118,2432,87,0,500,1722319081485,538320896,workbench-matmul,11463,2118
RAM2688,2688,550461440,27290,21,12140544,7779,9e05e1ea-8f1f-43ad-be04-c9c837622bd4,{'n': 8010},18872,0,18873,10,,10,10,15608,18873,,False,0,50730624,1024,2340,2688,87,0,800,1722319096802,538320896,workbench-matmul,7829,2340
RAM1536,1536,550461440,850,21,12140544,7449,600b11fe-e746-4a43-98da-97706c4bd67e,{'n': 8310},2897,1,2898,10,,10,10,15148,2898,Runtime exited with error: signal: killed,False,0,4451328,1024,1536,1536,100,failure,1010,1722318994336,538320896,workbench-matmul,7699,1536
RAM896,896,550461440,780,21,12140544,264,7c3b9d78-fe34-4bb9-ba3a-e2f0d5b491aa,{'n': 7410},7235,1,7236,9,,10,10,384,7236,Runtime exited with error: signal: killed,False,0,6483456,1024,896,896,100,failure,1330,1722319046263,538320896,workbench-matmul,120,896
RAM1152,1152,550461440,7480,21,12140544,7713,cb01f3a3-22cb-4544-9e13-06a19da062cc,{'n': 5510},18017,0,18018,10,,10,10,15564,18018,,False,0,20756736,1024,823,1152,71,0,320,1722319017553,538320896,workbench-matmul,7851,823
RAM768,768,550461440,690,21,12140544,264,570f924a-fb63-4edf-8300-1dc59b32e25d,{'n': 9310},7515,1,7516,9,,9,9,384,7516,Runtime exited with error: signal: killed,False,0,5772288,1024,768,768,100,failure,1140,1722319147768,538320896,workbench-matmul,120,768
RAM2944,2944,550461440,3920,21,12140544,7719,ffda58cf-f2da-4078-b9e1-6e15d1403ef7,{'n': 4110},2580,0,2581,10,,10,10,15526,2581,,False,0,7598464,1024,723,2944,24,0,220,1722318988025,538320896,workbench-matmul,7807,723
RAM2560,2560,550461440,500,21,12140544,0,e3c0825b-7dff-448e-8b42-ef54a6e96ba4,{'n': 2010},396,0,397,10,,11,11,0,397,,False,0,1016320,1024,548,2560,21,0,20,1722318941262,538320896,workbench-matmul,0,548
RAM2688,2688,550461440,70,21,12140544,730,b5e7dff1-6951-4245-8fcb-2060acce8711,{'n': 1010},64,0,65,11,,10,10,8356,65,,False,0,174720,1024,266,2688,9,0,40,1722318922829,538320896,workbench-matmul,7626,266
RAM2560,2560,550461440,0,21,12140544,430,a86daefb-e7f8-428e-9da3-699e7e359eea,{'n': 10},3,0,4,10,,11,11,690,4,,False,0,10240,1024,653,2560,25,0,0,1722318942562,538320896,workbench-matmul,260,653
RAM768,768,550461440,690,21,12140544,0,533c7805-0d66-4a8b-b632-d8288b18db0a,{'n': 8210},5750,1,5751,9,,10,10,0,5751,Runtime exited with error: signal: killed,False,0,4416768,1024,768,768,100,failure,330,1722319110486,538320896,workbench-matmul,0,768
RAM1920,1920,550461440,6080,21,12140544,1190,ac0fc399-a87d-4252-8859-905a97084b07,{'n': 4810},6094,0,6095,10,,10,10,4580,6095,,False,0,11702400,1024,657,1920,34,0,390,1722318962101,538320896,workbench-matmul,3390,657
RAM2688,2688,550461440,15490,21,12140544,7755,1a73ca86-0eee-4198-a41c-601a457b660e,{'n': 6610},10713,0,10714,10,,11,11,15722,10714,,False,0,28799232,1024,1881,2688,69,0,410,1722319065847,538320896,workbench-matmul,7967,1881
RAM2304,2304,550461440,1130,21,12140544,0,5493dd06-47ba-451b-ab6c-b7ac2d30585c,{'n': 2710},992,0,993,10,,10,10,0,993,,False,0,2287872,1024,323,2304,14,0,100,1722318924593,538320896,workbench-matmul,0,323
RAM1280,1280,550461440,80,21,12140544,42,4f504f08-bfb4-405a-8b1d-7e10197b7c3f,{'n': 1110},131,0,132,10,,10,10,84,132,,False,0,168960,1024,326,1280,25,0,0,1722318923701,538320896,workbench-matmul,42,326
RAM256,256,550461440,150,21,12136448,0,59714ce1-5506-4234-823a-d5d21fc2e2d9,{'n': 4310},5939,1,5940,10,1011,9,8,0,5940,Runtime exited with error: signal: killed,True,1011,1520640,1024,256,256,100,failure,250,1722318920929,538324992,workbench-matmul,0,256
RAM768,768,550461440,6430,21,12140544,7863,28db6593-29e5-4bd0-aa05-23193f921aea,{'n': 4810},15626,0,15627,10,,5,4,15796,15627,,False,0,12001536,1024,768,768,100,0,250,1722318984048,538320896,workbench-matmul,7933,768
RAM2304,2304,550461440,3050,21,12140544,562,36bcd073-a5c0-488a-b1d7-a7678af26bb3,{'n': 3810},2521,0,2522,10,,10,10,5051,2522,,False,0,5810688,1024,696,2304,30,0,150,1722318952959,538320896,workbench-matmul,4489,696
,,,,,,,e9f3db98-7593-401a-8649-490c4eac38eb,{'n': 9310},,,4336,,,,,,,Runtime exited with error: signal: killed,,,,,1792,1792,,,,1722319152163,,,,
RAM640,640,550461440,2130,22,12140544,760,ac89d73f-edf0-471e-8a9f-77ad62718e48,{'n': 3610},8695,0,8696,9,,10,10,4092,8696,,False,0,5565440,1024,528,640,82,0,50,1722318943392,538320896,workbench-matmul,3332,528
RAM640,640,550461440,2250,22,12136448,42,6edf146f-a571-4cf1-b255-1ac622fd63f2,{'n': 3310},6957,0,6958,10,1294,9,9,84,6958,,True,1294,4453120,1024,370,640,57,0,380,1722318922219,538324992,workbench-matmul,42,370
RAM3008,3008,550461440,1950,21,12140544,562,f4ce19f2-3a6e-4080-b969-00a0de4c9091,{'n': 3210},1298,0,1299,10,,10,10,11538,1299,,False,0,3907392,1024,397,3008,13,0,180,1722318929727,538320896,workbench-matmul,10976,397
RAM256,256,550461440,180,21,12140544,0,6c87d0c2-80d2-4cc8-b67d-766b6a05e6a1,{'n': 4010},14669,1,14670,9,,10,9,0,14670,Runtime exited with error: signal: killed,False,0,3755520,1024,256,256,100,failure,240,1722318951916,538320896,workbench-matmul,0,256
RAM1536,1536,550461440,23830,21,12144640,7899,011dd7cd-6280-4208-b8f4-f1369ce26545,{'n': 7610},28229,0,28230,10,,10,10,15816,28230,,False,0,43361280,1024,1448,1536,94,0,660,1722319085808,538316800,workbench-matmul,7917,1448
RAM1664,1664,550461440,2670,21,12140544,156,a71bd19f-2e9e-436f-a420-07e4fe3c83fb,{'n': 3610},3090,0,3091,10,,11,11,288,3091,,False,0,5143424,1024,689,1664,41,0,190,1722318952624,538320896,workbench-matmul,132,689
RAM2944,2944,550461440,6870,21,12140544,7677,496093ab-b0dc-4464-aa75-6a6db70b6a23,{'n': 5010},4501,0,4502,10,,11,11,15518,4502,,False,0,13253888,1024,1128,2944,38,0,280,1722319017923,538320896,workbench-matmul,7841,1128
RAM1024,1024,550461440,70,22,12136448,42,c67d2f62-de3b-474c-86c7-08f6c0e9c1a8,{'n': 810},117,0,118,10,1278,9,8,84,118,,True,1278,120832,1024,132,1024,12,0,90,1722318923196,538324992,workbench-matmul,42,132
RAM3008,3008,550461440,6530,21,12140544,430,73f29ef7-07c2-45e0-a897-0a4137921f44,{'n': 4910},4210,0,4211,10,,11,11,562,4211,,False,0,12666688,1024,688,3008,22,0,310,1722318949666,538320896,workbench-matmul,132,688
RAM128,128,550461440,30,21,12140544,0,58f46897-b266-4dbb-9325-56ae5ece227a,{'n': 810},21683,0,21684,10,,9,9,0,21684,,False,0,2775552,1024,112,128,87,0,10,1722318942964,538320896,workbench-matmul,0,112
RAM1024,1024,550461440,900,21,12140544,0,380f053f-2ba7-424b-8755-eaeadd4f9ec3,{'n': 8810},4751,1,4752,9,,10,10,0,4752,Runtime exited with error: signal: killed,False,0,4866048,1024,1024,1024,100,failure,340,1722318992144,538320896,workbench-matmul,0,1024
RAM2048,2048,550461440,0,22,12140544,0,fae5f488-d632-43ff-913a-63f6d6a1cbff,{'n': 110},3,0,4,10,,10,10,0,4,,False,0,8192,1024,233,2048,11,0,0,1722318920571,538320896,workbench-matmul,0,233
RAM2560,2560,550461440,49800,22,12140544,15843,4008c931-5c41-404b-b0bd-f79ab2ae3029,{'n': 9810},36837,0,36838,10,,10,10,27292,36838,,False,0,94305280,1024,2343,2560,91,0,2530,1722319065321,538320896,workbench-matmul,11449,2343
RAM1280,1280,550461440,1210,21,12140544,0,bd0e2d73-2438-4d4f-8399-001674675e69,{'n': 9110},5650,1,5651,9,,9,9,0,5651,Runtime exited with error: signal: killed,False,0,7233280,1024,1280,1280,100,failure,1420,1722319149701,538320896,workbench-matmul,0,1280
RAM1664,1664,550461440,16070,21,12140544,7851,18401fba-1435-47ef-8857-e93c19285af2,{'n': 6610},17673,0,17674,10,,10,10,15728,17674,,False,0,29409536,1024,1564,1664,93,0,450,1722319040205,538320896,workbench-matmul,7877,1564
RAM512,512,550461440,320,21,12140544,264,39ab889f-1c27-47aa-b3ef-06682d9b4c54,{'n': 7010},7239,1,7240,9,,10,10,384,7240,Runtime exited with error: signal: killed,False,0,3706880,1024,513,512,100,failure,170,1722318978411,538320896,workbench-matmul,120,513
RAM1792,1792,550461440,8680,21,12140544,222,5340ede7-5420-4a2e-93c1-ed2127eb5bf5,{'n': 5410},10218,0,10219,10,,10,10,300,10219,,False,0,18312448,1024,786,1792,43,0,410,1722319017034,538320896,workbench-matmul,78,786
RAM2944,2944,550461440,34850,21,12140544,7833,944c7e97-be23-480c-a53a-a56cbb340392,{'n': 9410},35123,0,35124,10,,11,11,15624,35124,,False,0,103405056,1024,2164,2944,73,0,1050,1722319150282,538320896,workbench-matmul,7791,2164
RAM2560,2560,550461440,13650,21,12140544,7845,c96214fc-444d-40e1-97ab-9a3232877807,{'n': 6810},15548,0,15549,11,,11,11,15802,15549,,False,0,39805440,1024,1953,2560,76,0,400,1722319073124,538320896,workbench-matmul,7957,1953
RAM2560,2560,550461440,16190,22,12140544,15975,97346cbd-6a56-4dfd-8a85-d2b495f8fa5b,{'n': 6710},11898,0,11899,9,,10,10,27434,11899,,False,0,30461440,1024,2253,2560,88,0,580,1722319071321,538320896,workbench-matmul,11459,2253
RAM256,256,550461440,20,21,12140544,496,0815eda2-618d-4c6d-8c78-5b073fd5a7b7,{'n': 9410},7,0,8,10,,10,10,3755,8,,False,0,2048,1024,107,256,41,0,0,1722319150525,538320896,workbench-matmul,3259,107
RAM2176,2176,550461440,3820,21,12140544,15753,e2f5e9fd-43e6-47ee-8598-d0a281fc2306,{'n': 4110},3584,0,3585,9,,10,10,27032,3585,,False,0,7800960,1024,512,2176,23,0,440,1722318985645,538320896,workbench-matmul,11279,512
RAM2560,2560,550461440,19050,21,12140544,7713,1a166639-5854-4cc0-a288-453466034222,{'n': 7110},13969,0,13970,10,,11,11,15496,13970,,False,0,35763200,1024,1830,2560,71,0,750,1722319082531,538320896,workbench-matmul,7783,1830
RAM1792,1792,550461440,6220,21,12140544,7887,faef1c3f-14f6-4076-b378-14d74ed5543f,{'n': 4810},6500,0,6501,10,,10,10,15718,6501,,False,0,11649792,1024,953,1792,53,0,330,1722318990605,538320896,workbench-matmul,7831,953
RAM1792,1792,550461440,10,21,12140544,0,8466c16f-9e8d-4f52-9cc4-b9133a90dbf6,{'n': 310},4,0,5,10,,11,11,0,5,,False,0,8960,1024,679,1792,37,0,0,1722318941250,538320896,workbench-matmul,0,679
RAM1792,1792,550461440,1370,21,12140544,7545,93e1e914-732a-4ae1-8648-f9815f58ffa7,{'n': 9810},2962,1,2963,10,,11,10,15316,2963,Runtime exited with error: signal: killed,False,0,5309696,1024,1792,1792,100,failure,1060,1722319028221,538320896,workbench-matmul,7771,1792
RAM2944,2944,550461440,950,22,12140544,221394,aeb28e3a-14b5-4c7d-a8eb-ba6356bdbe1c,{'n': 2510},707,0,708,10,,11,10,334037,708,,False,0,2084352,1024,266,2944,9,0,150,1722318922480,538320896,workbench-matmul,112643,266
RAM2816,2816,550461440,0,21,12140544,0,b99178ee-20de-4235-956b-3a9b5fe77b44,{'n': 110},2,0,3,10,,10,10,0,3,,False,0,8448,1024,509,2816,18,0,0,1722318941106,538320896,workbench-matmul,0,509
RAM1920,1920,550461440,16910,21,12140544,7845,3973e444-88a6-4242-98d5-f3db4e4d89b3,{'n': 6810},16378,0,16379,10,,10,10,15736,16379,,False,0,31447680,1024,1831,1920,95,0,550,1722319067013,538320896,workbench-matmul,7891,1831
RAM1152,1152,550461440,15750,21,12140544,222,41b54e64-dae6-4987-b9e2-7d3f5875b542,{'n': 6510},26793,0,26794,10,,10,10,300,26794,,False,0,30866688,1024,1093,1152,94,0,530,1722319037755,538320896,workbench-matmul,78,1093
RAM3008,3008,550461440,13060,21,12140544,7779,e51813cf-9727-4788-a71e-884ea3934a75,{'n': 6210},8233,0,8234,10,,10,10,15692,8234,,False,0,24767872,1024,1015,3008,33,0,500,1722319005100,538320896,workbench-matmul,7913,1015
RAM1408,1408,550461440,8020,21,12140544,8025,ac79b430-8f4c-4223-b5ce-7158046a3de2,{'n': 5210},10432,0,10433,10,,10,10,21206,10433,,False,0,14689664,1024,750,1408,53,0,300,1722318959107,538320896,workbench-matmul,13181,750
RAM1664,1664,550461440,280,22,12140544,154034,b36c8e9b-fa3e-4ba2-9662-24a4cadb593b,{'n': 1510},375,0,376,10,,10,10,233556,376,,False,0,625664,1024,183,1664,10,0,70,1722318923850,538320896,workbench-matmul,79522,183
RAM1920,1920,550461440,16910,22,12136448,0,c8c42619-d816-45e8-803f-8f9abdb84c50,{'n': 6810},17106,0,17107,10,1252,9,9,0,17107,,True,1252,32845440,1024,1189,1920,61,0,1220,1722319010869,538324992,workbench-matmul,0,1189
RAM2048,2048,550461440,340,22,12136448,42,55902bed-a8e9-4afb-adb7-7f1ab7cafa51,{'n': 1710},371,0,372,9,,9,9,84,372,,False,0,761856,1024,186,2048,9,0,170,1722318919071,538324992,workbench-matmul,42,186
RAM640,640,550461440,420,21,12140544,7743,b17c69a0-96ec-4c22-94d3-9303ba2754c6,{'n': 7610},3146,1,3147,9,,10,10,15376,3147,Runtime exited with error: signal: killed,False,0,2014080,1024,640,640,100,failure,190,1722318979935,538320896,workbench-matmul,7633,640
RAM384,384,550461440,320,21,12140544,496,6a5e80d9-a437-4844-9c6a-d00de6c1e72a,{'n': 5710},5070,1,5071,10,,10,9,3698,5071,Runtime exited with error: signal: killed,False,0,1947264,1024,384,384,100,failure,390,1722318952000,538320896,workbench-matmul,3202,384
RAM1280,1280,550461440,50,22,12136448,0,708888fe-ed76-42e4-b140-19646e566988,{'n': 810},93,0,94,10,1301,9,9,0,94,,True,1301,120320,1024,132,1280,10,0,80,1722318916987,538324992,workbench-matmul,0,132
RAM1280,1280,550461440,1150,21,12140544,0,999ce24f-b5ec-4fb6-8a81-d07df80d3917,{'n': 8710},6245,1,6246,9,,10,10,0,6246,Runtime exited with error: signal: killed,False,0,7994880,1024,1280,1280,100,failure,1900,1722319133858,538320896,workbench-matmul,0,1280
RAM2304,2304,550461440,0,21,12140544,222,ff2ad1a7-2195-466c-aac0-fd3098aaa2dd,{'n': 210},3,0,4,10,,11,11,3533,4,,False,0,9216,1024,529,2304,22,0,0,1722318940795,538320896,workbench-matmul,3311,529
RAM256,256,550461440,60,21,12140544,7791,d77e495c-52da-4141-8e8a-342d9177fd31,{'n': 1010},685,0,686,10,,10,10,15590,686,,False,0,175616,1024,134,256,52,0,10,1722318945535,538320896,workbench-matmul,7799,134
RAM1408,1408,550461440,16930,21,12140544,7821,c29a2764-5b69-40ef-b245-ef31dab48751,{'n': 6710},22070,0,22071,10,,10,10,15752,22071,,False,0,31075968,1024,1165,1408,82,0,740,1722318991563,538320896,workbench-matmul,7931,1165
RAM1536,1536,550461440,7470,22,12140544,718,4e6a96f1-8901-4ef0-b3df-5bc548838868,{'n': 5110},8863,0,8864,10,,10,10,4011,8864,,False,0,13615104,1024,1012,1536,65,0,220,1722319002145,538320896,workbench-matmul,3293,1012
RAM768,768,550461440,230,21,12140544,496,d3425aaf-2d9d-467e-8f55-1f40445f5b78,{'n': 1510},569,0,570,10,,11,11,4983,570,,False,0,437760,1024,405,768,52,0,10,1722318947375,538320896,workbench-matmul,4487,405
,,,,,,,51f9a259-c0d0-4632-b6c3-e7d788bc0315,{'n': 8210},,,8268,,,,,,,Runtime exited with error: signal: killed,,,,,640,640,,,,1722319052398,,,,
RAM2432,2432,550461440,2450,22,12140544,42,9e6242e9-3f30-43f4-a0cb-7f2e1c0d4101,{'n': 3510},1984,0,1985,10,,10,10,84,1985,,False,0,4827520,1024,404,2432,16,0,190,1722318932720,538320896,workbench-matmul,42,404
RAM2816,2816,550461440,12970,21,12140544,7851,5a0f71cd-4900-4a16-9bf1-e462cfdb87a0,{'n': 6210},8612,0,8613,10,,11,11,15722,8613,,False,0,24254208,1024,1528,2816,54,0,380,1722319051997,538320896,workbench-matmul,7871,1528
RAM2176,2176,550461440,25930,21,12140544,306,5934be4f-a406-4620-a27a-1e8b62e288c3,{'n': 7910},23560,0,23561,9,,10,10,468,23561,,False,0,51268736,1024,1555,2176,71,0,790,1722319158009,538320896,workbench-matmul,162,1555
RAM1664,1664,550461440,650,21,12140544,496,4ac96f2b-8e46-4231-b401-e9817433f93b,{'n': 2210},786,0,787,10,,11,11,4994,787,,False,0,1309568,1024,340,1664,20,0,100,1722318926788,538320896,workbench-matmul,4498,340
RAM768,768,550461440,720,21,12140544,0,58a298bb-f849-4f59-bfa6-7b25d0702108,{'n': 8910},6436,1,6437,9,,10,10,0,6437,Runtime exited with error: signal: killed,False,0,4943616,1024,768,768,100,failure,560,1722319065288,538320896,workbench-matmul,0,768
RAM2304,2304,550461440,340,21,12136448,0,3b509f58-7a1e-4fd5-9ae3-570e2e02af5c,{'n': 1710},340,0,341,10,,9,9,0,341,,False,0,785664,1024,182,2304,7,0,140,1722318919352,538324992,workbench-matmul,0,182
RAM128,128,550461440,10,21,12140544,0,8863b4d3-5862-45fc-ae15-b96bfed1dece,{'n': 7710},12,0,13,10,,10,10,0,13,,False,0,1664,1024,104,128,81,0,0,1722319081721,538320896,workbench-matmul,0,104
RAM2048,2048,550461440,310,21,12140544,42,2b9f8955-7824-4754-a91d-e53fc19011aa,{'n': 1710},290,0,291,10,,10,10,84,291,,False,0,595968,1024,329,2048,16,0,20,1722318924854,538320896,workbench-matmul,42,329
RAM1664,1664,550461440,1420,21,12140544,7545,4dcb8097-ad31-4198-9ab4-265ab2e1b28a,{'n': 9910},2916,1,2917,10,,10,10,15324,2917,Runtime exited with error: signal: killed,False,0,4853888,1024,1664,1664,100,failure,790,1722319036895,538320896,workbench-matmul,7779,1664
RAM2944,2944,550461440,180,21,12140544,0,6617262f-0d1b-486a-853b-2565e11e4504,{'n': 1410},128,0,129,10,,11,11,0,129,,False,0,379776,1024,528,2944,17,0,30,1722318949245,538320896,workbench-matmul,0,528
RAM256,256,550461440,0,21,12140544,108,1dd04678-e2c5-487d-a1e3-e5db09de533e,{'n': 6710},14,0,15,10,,10,10,3325,15,,False,0,3840,1024,103,256,40,0,0,1722319017852,538320896,workbench-matmul,3217,103
RAM1920,1920,550461440,1310,22,12140544,7491,9bd6660c-707a-44b6-bd60-6a73e13bb5c6,{'n': 9510},2816,1,2817,10,,11,10,15342,2817,Runtime exited with error: signal: killed,False,0,5408640,1024,1920,1920,100,failure,1020,1722319013725,538320896,workbench-matmul,7851,1920
RAM2944,2944,550461440,1700,21,12140544,0,8394fcc1-1360-4127-a73c-246d7c6f6771,{'n': 3310},1260,0,1261,10,,11,11,0,1261,,False,0,3712384,1024,378,2944,12,0,100,1722318930916,538320896,workbench-matmul,0,378
RAM1664,1664,550461440,8029,21,12140544,222,76047767-75c6-4155-8961-7fdf3b29bf67,{'n': 5710},15668,0,15669,10,,10,10,300,15669,,False,0,26073216,1024,864,1664,51,0,380,1722319030403,538320896,workbench-matmul,78,864
RAM384,384,550461440,50,21,12140544,801,ab74e0c8-88b0-40d7-9429-e224e79dd200,{'n': 710},194,0,195,11,,9,9,1677,195,,False,0,74880,1024,133,384,34,0,0,1722314531265,538320896,workbench-matmul,876,133
